Date,High,Low,Open,Close,Volume,Adj Close
2019/1/2,16.32999992,14.71000004,15.06000042,15.93000031,75979904,15.93000031
2019/1/3,16.64999962,15.31000042,15.77999973,16.23999977,94733382,16.23999977
2019/1/4,16.57999992,15.60000038,15.69999981,16.29999924,68985635,16.29999924
2019/1/7,16.64999962,15.60000038,15.69999981,16.29000092,59222671,16.29000092
2019/1/8,16.55999947,15.81000042,16.28000069,16.04000092,55522302,16.04000092
2019/1/9,16.32999992,15.75,16.02000046,16.02000046,52641127,16.02000046
2019/1/10,16.11000061,15.11999989,15.88000011,15.19999981,53202090,15.19999981
2019/1/11,15.80000019,15.06000042,15.19999981,15.56000042,42057493,15.56000042
2019/1/14,16.07999992,15.35000038,15.67000008,15.46000004,43255147,15.46000004
2019/1/15,15.64000034,15.09000015,15.39999962,15.53999996,31687291,15.53999996
2019/1/16,16.17000008,15.46000004,15.75,15.71000004,44711686,15.71000004
2019/1/17,17.04999924,15.60000038,15.60000038,16.97999954,86309543,16.97999954
2019/1/18,16.79999924,16.04999924,16.71999931,16.29000092,62198832,16.29000092
2019/1/21,16.53000069,15.92000008,16.21999931,16.39999962,38675827,16.39999962
2019/1/22,16.90999985,16.21999931,16.29999924,16.36000061,47087722,16.36000061
2019/1/23,16.68000031,15.90999985,16.36000061,16.39999962,40190374,16.39999962
2019/1/24,16.64999962,15.93000031,16.64999962,16.06999969,39457212,16.06999969
2019/1/25,16.04000092,15.27000046,15.92000008,15.32999992,42175769,15.32999992
2019/1/28,15.56999969,15.21000004,15.5,15.35000038,21769886,15.35000038
2019/1/29,15.5,14.18000031,15.27000046,14.53999996,31401261,14.53999996
2019/1/30,14.77000046,14.32999992,14.48999977,14.36999989,16274136,14.36999989
2019/1/31,14.75,13.57999992,14.68999958,13.80000019,32695437,13.80000019
2019/2/1,14.23999977,13.86999989,13.90999985,14.19999981,19546288,14.19999981
2019/2/11,14.77000046,14.22999954,14.32999992,14.69999981,23696653,14.69999981
2019/2/12,14.85999966,14.52999973,14.68000031,14.77999973,22813649,14.77999973
2019/2/13,15.23999977,14.61999989,14.77999973,15.13000011,31635712,15.13000011
2019/2/14,16.54999924,15.18000031,15.18000031,15.81000042,57452026,15.81000042
2019/2/15,16.09000015,15.53999996,15.71000004,15.75,34571203,15.75
2019/2/18,16.30999947,15.77999973,15.97000027,16.22999954,43021595,16.22999954
2019/2/19,16.86000061,16.01000023,16.18000031,16.54000092,59409976,16.54000092
2019/2/20,16.35000038,15.81999969,16.35000038,16.03000069,38360989,16.03000069
2019/2/21,17.46999931,16.04000092,16.04999924,16.46999931,79188831,16.46999931
2019/2/22,18.12000084,16.28000069,16.39999962,18.12000084,109231560,18.12000084
2019/2/25,18.12000084,18.12000084,18.12000084,18.12000084,0,18.12000084
2019/2/26,21.87999916,19,21.21999931,19.07999992,144474001,19.07999992
2019/2/27,20.97999954,19.07999992,19.07999992,20.97999954,122676037,20.97999954
2019/2/28,20.20999908,18.87999916,20,18.87999916,105506627,18.87999916
2019/3/1,19.07999992,17.54999924,18.10000038,18.5,70438602,18.5
2019/3/4,19.70000076,18.71999931,19.09000015,19.14999962,83800585,19.14999962
2019/3/5,21.06999969,18.70000076,19.10000038,21.06999969,110912452,21.06999969
2019/3/6,22.07999992,20.02000046,21.94000053,20.79999924,127049216,20.79999924
2019/3/7,21.45000076,20.05999947,20.38999939,20.84000015,96302336,20.84000015
2019/3/8,20.54000092,19,19.82999992,19.18000031,78007133,19.18000031
2019/3/11,21.10000038,19.5,20.47999954,21.10000038,103687929,21.10000038
2019/3/12,23.20999908,21.87999916,21.89999962,23.20999908,85211380,23.20999908
2019/3/13,25.53000069,24.54999924,25.53000069,25.53000069,120423068,25.53000069
2019/3/14,27.25,23.07999992,25.55999947,24.10000038,185664387,24.10000038
2019/3/15,26.51000023,23.85000038,23.85000038,25.31999969,180601135,25.31999969
2019/3/18,25.20000076,22.79000092,25.20000076,24.20000076,142572702,24.20000076
2019/3/19,24.40999985,23.01000023,23.10000038,23.78000069,82920760,23.78000069
2019/3/20,25.75,23.45000076,23.71999931,24.75,99387553,24.75
2019/3/21,26.95999908,24,24.51000023,25.20000076,140768502,25.20000076
2019/3/22,27.22999954,25.82999992,26.35000038,26.89999962,133526644,26.89999962
2019/3/25,27.56999969,24.98999977,25.87999916,25.39999962,125462756,25.39999962
2019/3/26,25.79999924,23.07999992,25.5,23.29999924,93943804,23.29999924
2019/3/27,23.55999947,21.69000053,23.37000084,22.52000046,72475755,22.52000046
2019/3/28,22.97999954,21.71999931,22.29999924,21.86000061,53584221,21.86000061
2019/3/29,22.84000015,21.38999939,21.89999962,22.70999908,57152325,22.70999908
