Date,High,Low,Open,Close,Volume,Adj Close
2019-01-02,8.180000305175781,8.079999923706055,8.140000343322754,8.119999885559082,6863387,8.119999885559082
2019-01-03,8.199999809265137,8.050000190734863,8.119999885559082,8.130000114440918,9087901,8.130000114440918
2019-01-04,8.34000015258789,7.96999979019165,8.050000190734863,8.34000015258789,18060406,8.34000015258789
2019-01-07,8.600000381469727,8.279999732971191,8.050000190734863,8.550000190734863,22791901,8.550000190734863
2019-01-08,8.520000457763672,8.34000015258789,8.5,8.399999618530273,15181853,8.399999618530273
2019-01-09,9.239999771118164,8.369999885559082,8.430000305175781,9.239999771118164,73427340,9.239999771118164
2019-01-10,9.470000267028809,9.0600004196167,9.100000381469727,9.100000381469727,76368904,9.100000381469727
2019-01-11,9.140000343322754,8.869999885559082,9.050000190734863,8.949999809265137,39546160,8.949999809265137
2019-01-14,8.949999809265137,8.720000267028809,8.880000114440918,8.850000381469727,27570930,8.850000381469727
2019-01-15,9.15999984741211,8.800000190734863,8.800000190734863,9.119999885559082,42541751,9.119999885559082
2019-01-16,9.229999542236328,8.920000076293945,9.0600004196167,8.960000038146973,30280447,8.960000038146973
2019-01-17,9.109999656677246,8.850000381469727,8.90999984741211,8.880000114440918,20445666,8.880000114440918
2019-01-18,9.390000343322754,8.890000343322754,9.0,9.109999656677246,40284232,9.109999656677246
2019-01-21,9.350000381469727,8.979999542236328,9.119999885559082,9.239999771118164,41188639,9.239999771118164
2019-01-22,9.170000076293945,8.899999618530273,9.149999618530273,8.979999542236328,24677209,8.979999542236328
2019-01-23,8.989999771118164,8.819999694824219,8.899999618530273,8.899999618530273,16463170,8.899999618530273
2019-01-24,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,0,8.899999618530273
2019-01-25,10.550000190734863,9.729999542236328,10.0,10.0,135456952,10.0
2019-01-28,10.680000305175781,9.84000015258789,10.050000190734863,10.3100004196167,95399292,10.3100004196167
2019-01-29,10.380000114440918,9.899999618530273,10.140000343322754,10.140000343322754,72154000,10.140000343322754
2019-01-30,10.350000381469727,9.770000457763672,10.029999732971191,9.930000305175781,54091636,9.930000305175781
2019-01-31,10.180000305175781,9.699999809265137,10.050000190734863,9.859999656677246,49845925,9.859999656677246
2019-02-01,10.5600004196167,9.850000381469727,9.960000038146973,10.470000267028809,71107555,10.470000267028809
2019-02-11,10.84000015258789,10.300000190734863,10.319999694824219,10.789999961853027,70740401,10.789999961853027
