Date,High,Low,Open,Close,Volume,Adj Close
2018-09-03,5.019999980926514,4.730000019073486,5.019999980926514,4.940000057220459,7652042.0,4.940000057220459
2018-09-04,5.019999980926514,4.860000133514404,4.960000038146973,5.0,6995409.0,5.0
2018-09-05,5.059999942779541,4.840000152587891,5.0,4.849999904632568,7590894.0,4.849999904632568
2018-09-06,4.940000057220459,4.800000190734863,4.809999942779541,4.880000114440918,5142920.0,4.880000114440918
2018-09-07,4.949999809265137,4.699999809265137,4.889999866485596,4.769999980926514,6078855.0,4.769999980926514
2018-09-10,4.800000190734863,4.690000057220459,4.75,4.710000038146973,4662052.0,4.710000038146973
2018-09-11,4.840000152587891,4.670000076293945,4.71999979019165,4.789999961853027,4834454.0,4.789999961853027
2018-09-12,4.829999923706055,4.760000228881836,4.769999980926514,4.789999961853027,3363227.0,4.789999961853027
2018-09-13,4.989999771118164,4.820000171661377,4.820000171661377,4.980000019073486,8165792.0,4.980000019073486
2018-09-14,4.980000019073486,4.880000114440918,4.980000019073486,4.949999809265137,6240999.0,4.949999809265137
2018-09-17,4.949999809265137,4.860000133514404,4.929999828338623,4.900000095367432,3388745.0,4.900000095367432
2018-09-18,4.940000057220459,4.769999980926514,4.929999828338623,4.940000057220459,5711866.0,4.940000057220459
2018-09-19,5.03000020980835,4.869999885559082,4.900000095367432,4.96999979019165,7998960.0,4.96999979019165
2018-09-20,4.989999771118164,4.869999885559082,4.949999809265137,4.920000076293945,5277784.0,4.920000076293945
2018-09-21,4.96999979019165,4.840000152587891,4.929999828338623,4.949999809265137,5352196.0,4.949999809265137
2018-09-25,4.940000057220459,4.849999904632568,4.909999847412109,4.880000114440918,3294788.0,4.880000114440918
2018-09-26,4.940000057220459,4.869999885559082,4.880000114440918,4.880000114440918,3417398.0,4.880000114440918
2018-09-27,4.900000095367432,4.679999828338623,4.880000114440918,4.75,6212780.0,4.75
2018-09-28,4.769999980926514,4.71999979019165,4.75,4.760000228881836,3154028.0,4.760000228881836
2018-10-08,4.699999809265137,4.53000020980835,4.699999809265137,4.53000020980835,4904339.0,4.53000020980835
2018-10-09,4.590000152587891,4.510000228881836,4.53000020980835,4.539999961853027,2278008.0,4.539999961853027
2018-10-10,4.590000152587891,4.53000020980835,4.559999942779541,4.570000171661377,1862988.0,4.570000171661377
2018-10-11,4.429999828338623,4.110000133514404,4.360000133514404,4.110000133514404,6812286.0,4.110000133514404
2018-10-12,4.110000133514404,3.7200000286102295,4.039999961853027,3.9600000381469727,6177097.0,3.9600000381469727
2018-10-15,4.079999923706055,3.859999895095825,3.9700000286102295,3.9100000858306885,3900500.0,3.9100000858306885
2018-10-16,3.990000009536743,3.8299999237060547,3.9100000858306885,3.859999895095825,2583700.0,3.859999895095825
2018-10-17,3.9800000190734863,3.8399999141693115,3.9200000762939453,3.9600000381469727,3461400.0,3.9600000381469727
2018-10-18,3.940000057220459,3.7699999809265137,3.930000066757202,3.7899999618530273,3219134.0,3.7899999618530273
2018-10-19,3.930000066757202,3.700000047683716,3.7799999713897705,3.9200000762939453,4509933.0,3.9200000762939453
2018-10-22,4.190000057220459,3.9100000858306885,3.9600000381469727,4.130000114440918,6926664.0,4.130000114440918
2018-10-23,4.179999828338623,4.019999980926514,4.110000133514404,4.059999942779541,3970258.0,4.059999942779541
2018-10-24,4.130000114440918,4.050000190734863,4.059999942779541,4.070000171661377,3079441.0,4.070000171661377
2018-10-25,4.050000190734863,3.9200000762939453,4.0,4.039999961853027,3903039.0,4.039999961853027
2018-10-26,4.119999885559082,4.039999961853027,4.090000152587891,4.099999904632568,3691401.0,4.099999904632568
2018-10-29,4.159999847412109,4.019999980926514,4.079999923706055,4.070000171661377,3947341.0,4.070000171661377
2018-10-30,4.159999847412109,3.9800000190734863,4.039999961853027,4.139999866485596,4744540.0,4.139999866485596
2018-10-31,4.28000020980835,4.119999885559082,4.139999866485596,4.199999809265137,6755774.0,4.199999809265137
2018-11-01,4.329999923706055,4.179999828338623,4.25,4.179999828338623,6297501.0,4.179999828338623
2018-11-02,4.380000114440918,4.21999979019165,4.28000020980835,4.320000171661377,8286402.0,4.320000171661377
2018-11-05,4.340000152587891,4.25,4.28000020980835,4.300000190734863,5184694.0,4.300000190734863
2018-11-06,4.409999847412109,4.269999980926514,4.28000020980835,4.400000095367432,8057970.0,4.400000095367432
2018-11-07,4.590000152587891,4.329999923706055,4.409999847412109,4.429999828338623,9968989.0,4.429999828338623
2018-11-08,4.5,4.360000133514404,4.480000019073486,4.380000114440918,5795273.0,4.380000114440918
2018-11-09,4.590000152587891,4.320000171661377,4.380000114440918,4.440000057220459,8056016.0,4.440000057220459
2018-11-12,4.590000152587891,4.380000114440918,4.409999847412109,4.570000171661377,7292280.0,4.570000171661377
2018-11-13,4.679999828338623,4.460000038146973,4.480000019073486,4.670000076293945,11589795.0,4.670000076293945
2018-11-14,4.730000019073486,4.579999923706055,4.639999866485596,4.699999809265137,11323910.0,4.699999809265137
2018-11-15,4.75,4.650000095367432,4.730000019073486,4.75,10537039.0,4.75
2018-11-16,4.829999923706055,4.710000038146973,4.739999771118164,4.800000190734863,8980721.0,4.800000190734863
2018-11-19,5.03000020980835,4.71999979019165,4.760000228881836,4.920000076293945,11498315.0,4.920000076293945
2018-11-20,4.880000114440918,4.639999866485596,4.829999923706055,4.699999809265137,9585345.0,4.699999809265137
2018-11-21,4.760000228881836,4.5,4.630000114440918,4.75,7011185.0,4.75
2018-11-22,4.789999961853027,4.679999828338623,4.739999771118164,4.699999809265137,4208129.0,4.699999809265137
2018-11-23,4.730000019073486,4.420000076293945,4.699999809265137,4.460000038146973,6316607.0,4.460000038146973
2018-11-26,4.909999847412109,4.429999828338623,4.449999809265137,4.909999847412109,18365733.0,4.909999847412109
2018-11-27,5.400000095367432,4.849999904632568,5.010000228881836,5.400000095367432,29697203.0,5.400000095367432
2018-11-28,5.400000095367432,5.400000095367432,5.400000095367432,5.400000095367432,0.0,5.400000095367432
2018-11-29,6.53000020980835,5.980000019073486,6.300000190734863,6.019999980926514,94422991.0,6.019999980926514
2018-11-30,5.880000114440918,5.420000076293945,5.5,5.650000095367432,67422555.0,5.650000095367432
2018-12-03,5.650000095367432,5.650000095367432,5.650000095367432,5.650000095367432,0.0,5.650000095367432
2018-12-04,6.829999923706055,6.21999979019165,6.300000190734863,6.559999942779541,91009060.0,6.559999942779541
2018-12-05,6.320000171661377,5.900000095367432,6.070000171661377,6.21999979019165,54859011.0,6.21999979019165
2018-12-06,6.090000152587891,5.730000019073486,6.019999980926514,5.78000020980835,36834115.0,5.78000020980835
2018-12-07,6.360000133514404,5.809999942779541,5.880000114440918,6.360000133514404,69033853.0,6.360000133514404
2018-12-10,7.0,6.21999979019165,6.329999923706055,7.0,91857542.0,7.0
2018-12-11,7.0,7.0,7.0,7.0,0.0,7.0
2018-12-12,7.639999866485596,6.980000019073486,7.0,7.159999847412109,93690733.0,7.159999847412109
2018-12-13,7.849999904632568,7.25,7.329999923706055,7.659999847412109,114224192.0,7.659999847412109
2018-12-14,7.489999771118164,7.079999923706055,7.28000020980835,7.400000095367432,72126678.0,7.400000095367432
2018-12-17,7.230000019073486,6.889999866485596,6.889999866485596,7.150000095367432,51308746.0,7.150000095367432
2018-12-18,7.690000057220459,7.179999828338623,7.179999828338623,7.340000152587891,76135759.0,7.340000152587891
2018-12-19,7.639999866485596,7.139999866485596,7.5,7.5,65826244.0,7.5
2018-12-20,7.539999961853027,7.159999847412109,7.199999809265137,7.519999980926514,53946629.0,7.519999980926514
2018-12-21,8.079999923706055,7.300000190734863,7.440000057220459,7.71999979019165,84254137.0,7.71999979019165
2018-12-24,7.71999979019165,7.71999979019165,7.71999979019165,7.71999979019165,0.0,7.71999979019165
2018-12-25,9.34000015258789,8.600000381469727,8.890000343322754,9.34000015258789,102462668.0,9.34000015258789
2018-12-26,10.260000228881836,9.239999771118164,9.600000381469727,9.479999542236328,136626693.0,9.479999542236328
2018-12-27,10.430000305175781,9.34000015258789,9.59000015258789,10.430000305175781,118408468.0,10.430000305175781
2018-12-28,11.470000267028809,10.029999732971191,10.199999809265137,11.470000267028809,126949345.0,11.470000267028809
2019-01-02,12.619999885559082,11.220000267028809,11.460000038146973,12.619999885559082,97042574.0,12.619999885559082
2019-01-03,13.880000114440918,11.869999885559082,13.0,13.880000114440918,151177263.0,13.880000114440918
2019-01-04,13.9399995803833,12.899999618530273,13.079999923706055,13.25,119479297.0,13.25
2019-01-07,13.25,13.25,13.25,13.25,0.0,13.25
2019-01-08,16.040000915527344,14.579999923706055,15.300000190734863,15.600000381469727,137822164.0,15.600000381469727
2019-01-09,16.979999542236328,14.699999809265137,15.270000457763672,16.290000915527344,129048301.0,16.290000915527344
2019-01-10,16.610000610351562,15.199999809265137,16.309999465942383,15.640000343322754,109599573.0,15.640000343322754
2019-01-11,16.15999984741211,14.390000343322754,15.350000381469727,14.890000343322754,124933794.0,14.890000343322754
2019-01-14,16.3799991607666,14.510000228881836,14.619999885559082,16.3799991607666,141017131.0,16.3799991607666
2019-01-15,17.959999084472656,15.899999618530273,16.149999618530273,17.110000610351562,163272498.0,17.110000610351562
2019-01-16,17.850000381469727,16.239999771118164,16.790000915527344,17.100000381469727,103000514.0,17.100000381469727
2019-01-17,17.200000762939453,16.5,16.90999984741211,16.559999465942383,73804635.0,16.559999465942383
2019-01-18,16.68000030517578,14.899999618530273,16.3799991607666,15.380000114440918,127004354.0,15.380000114440918
2019-01-21,15.579999923706055,14.850000381469727,15.130000114440918,14.989999771118164,86892590.0,14.989999771118164
2019-01-22,16.399999618530273,14.699999809265137,14.989999771118164,16.059999465942383,135172866.0,16.059999465942383
2019-01-23,15.84000015258789,14.829999923706055,15.699999809265137,15.199999809265137,90160193.0,15.199999809265137
2019-01-24,15.479999542236328,14.829999923706055,15.25,15.220000267028809,74880725.0,15.220000267028809
2019-01-25,14.960000038146973,13.779999732971191,14.869999885559082,14.170000076293945,99141673.0,14.170000076293945
2019-01-28,14.300000190734863,13.680000305175781,14.229999542236328,13.949999809265137,61914202.0,13.949999809265137
2019-01-29,14.359999656677246,13.430000305175781,13.779999732971191,13.829999923706055,65187669.0,13.829999923706055
2019-01-30,13.739999771118164,12.90999984741211,13.699999809265137,13.09000015258789,66245113.0,13.09000015258789
2019-01-31,13.359999656677246,12.279999732971191,13.069999694824219,12.520000457763672,70167923.0,12.520000457763672
2019-02-01,12.770000457763672,12.399999618530273,12.579999923706055,12.5,44709491.0,12.5
2019-02-11,12.5,12.5,12.5,12.5,0.0,12.5
2019-02-12,15.130000114440918,14.390000343322754,14.579999923706055,15.130000114440918,140188909.0,15.130000114440918
2019-02-13,15.130000114440918,15.130000114440918,15.130000114440918,15.130000114440918,0.0,15.130000114440918
2019-02-14,18.299999237060547,16.8799991607666,17.5,18.299999237060547,123284783.0,18.299999237060547
2019-02-15,20.1299991607666,18.299999237060547,18.469999313354492,19.030000686645508,168966902.0,19.030000686645508
2019-02-18,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,0.0,19.030000686645508
2019-02-19,23.020000457763672,21.829999923706055,22.5,23.020000457763672,135124125.0,23.020000457763672
2019-02-20,25.31999969482422,22.219999313354492,23.030000686645508,25.31999969482422,146437733.0,25.31999969482422
2019-02-21,27.850000381469727,25.200000762939453,26.399999618530273,27.850000381469727,114826988.0,27.850000381469727
2019-02-22,30.639999389648438,29.100000381469727,29.110000610351562,30.639999389648438,96802753.0,30.639999389648438
2019-02-25,30.639999389648438,30.639999389648438,30.639999389648438,30.639999389648438,0.0,30.639999389648438
2019-02-26,37.06999969482422,30.559999465942383,37.06999969482422,30.670000076293945,168737466.0,30.670000076293945
2019-02-27,30.06999969482422,27.600000381469727,28.709999084472656,28.530000686645508,182780145.0,28.530000686645508
2019-02-28,29.889999389648438,27.239999771118164,28.90999984741211,27.700000762939453,140674100.0,27.700000762939453
2019-03-01,27.799999237060547,25.770000457763672,27.299999237060547,27.649999618530273,132171378.0,27.649999618530273
2019-03-04,27.649999618530273,27.649999618530273,27.649999618530273,27.649999618530273,0.0,27.649999618530273
2019-03-05,27.649999618530273,27.649999618530273,27.649999618530273,27.649999618530273,0.0,27.649999618530273
2019-03-06,36.810001373291016,33.459999084472656,35.88999938964844,36.810001373291016,153309470.0,36.810001373291016
2019-03-07,40.4900016784668,37.5,38.68000030517578,40.4900016784668,103083156.0,40.4900016784668
2019-03-08,41.880001068115234,36.439998626708984,36.439998626708984,36.439998626708984,137296680.0,36.439998626708984
2019-03-11,34.9900016784668,32.79999923706055,33.5,32.79999923706055,119713004.0,32.79999923706055
2019-03-12,36.0,33.459999084472656,33.5,34.400001525878906,133906549.0,34.400001525878906
2019-03-13,32.5,30.959999084472656,32.0,30.959999084472656,116189826.0,30.959999084472656
2019-03-14,33.619998931884766,30.010000228881836,30.18000030517578,32.61000061035156,106346797.0,32.61000061035156
2019-03-15,33.54999923706055,29.65999984741211,33.5,30.06999969482422,96231800.0,30.06999969482422
2019-03-18,33.08000183105469,27.75,28.5,33.08000183105469,115408186.0,33.08000183105469
2019-03-19,33.5099983215332,30.100000381469727,32.060001373291016,30.489999771118164,115597334.0,30.489999771118164
2019-03-20,31.290000915527344,29.549999237060547,29.549999237060547,30.440000534057617,82374655.0,30.440000534057617
2019-03-21,31.8700008392334,29.5,29.700000762939453,30.040000915527344,103318433.0,30.040000915527344
2019-03-22,29.989999771118164,28.399999618530273,29.860000610351562,28.860000610351562,71954009.0,28.860000610351562
2019-03-25,30.5,28.100000381469727,28.350000381469727,29.520000457763672,77160052.0,29.520000457763672
2019-03-26,30.329999923706055,28.700000762939453,29.959999084472656,29.1299991607666,55681958.0,29.1299991607666
2019-03-27,29.780000686645508,27.010000228881836,29.65999984741211,27.84000015258789,62992015.0,27.84000015258789
2019-03-28,29.979999542236328,27.219999313354492,27.8799991607666,28.149999618530273,84748303.0,28.149999618530273
2019-03-29,28.469999313354492,26.209999084472656,27.1299991607666,28.170000076293945,74323326.0,28.170000076293945
2019-04-01,30.989999771118164,27.809999465942383,28.170000076293945,30.989999771118164,128429599.0,30.989999771118164
2019-04-02,34.09000015258789,30.90999984741211,32.099998474121094,31.280000686645508,178216870.0,31.280000686645508
2019-04-03,29.950000762939453,28.649999618530273,29.299999237060547,29.489999771118164,105491577.0,29.489999771118164
2019-04-04,29.68000030517578,28.510000228881836,29.520000457763672,28.719999313354492,67926352.0,28.719999313354492
2019-04-08,28.979999542236328,27.799999237060547,28.719999313354492,28.31999969482422,51355250.0,28.31999969482422
2019-04-09,29.540000915527344,28.329999923706055,28.6200008392334,28.829999923706055,60415181.0,28.829999923706055
2019-04-10,28.790000915527344,27.510000228881836,28.100000381469727,28.239999771118164,49657735.0,28.239999771118164
2019-04-11,28.170000076293945,27.5,27.809999465942383,27.610000610351562,35867410.0,27.610000610351562
2019-04-12,28.649999618530273,27.6200008392334,27.6200008392334,27.889999389648438,34490775.0,27.889999389648438
2019-04-15,29.489999771118164,27.8700008392334,28.3799991607666,27.920000076293945,55273801.0,27.920000076293945
2019-04-16,29.510000228881836,26.610000610351562,27.0,29.030000686645508,88212805.0,29.030000686645508
2019-04-17,28.950000762939453,28.0,28.520000457763672,28.219999313354492,61777449.0,28.219999313354492
2019-04-18,29.079999923706055,27.65999984741211,27.799999237060547,28.350000381469727,62625944.0,28.350000381469727
2019-04-19,31.190000534057617,27.280000686645508,27.899999618530273,29.549999237060547,105453676.0,29.549999237060547
2019-04-22,32.099998474121094,28.799999237060547,28.799999237060547,30.469999313354492,127791102.0,30.469999313354492
2019-04-23,29.979999542236328,28.670000076293945,29.700000762939453,28.700000762939453,73068707.0,28.700000762939453
2019-04-24,29.200000762939453,28.020000457763672,28.600000381469727,28.8799991607666,46912874.0,28.8799991607666
2019-04-25,29.18000030517578,27.579999923706055,28.459999084472656,27.790000915527344,47329545.0,27.790000915527344
2019-04-26,28.299999237060547,27.149999618530273,27.450000762939453,27.170000076293945,33428265.0,27.170000076293945
2019-05-06,22.700000762939453,21.059999465942383,22.68000030517578,21.059999465942383,42873561.0,21.059999465942383
2019-05-07,21.860000610351562,20.799999237060547,21.450000762939453,21.200000762939453,32468678.0,21.200000762939453
